id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
2502,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.75953,-73.99116,Entire home/apt,105,30,5,10/31/2023,0.17,44,249,2,No License,5,Studio,1,1
2503,Rental unit in New York · ★4.80 · Studio · 1 bed · 1 shared bath,22210080,Kyle,Manhattan,Hell's Kitchen,40.76290108,-73.98856745,Private room,153,30,414,12/3/2023,3.77,3,105,18,No License,4.8,Studio,1,1
2504,Rental unit in New York · ★4.45 · 2 bedrooms · 5 beds · 1 bath,17770287,Nina,Manhattan,Midtown,40.75086,-73.98256,Entire home/apt,155,30,11,4/30/2023,0.14,12,218,1,No License,4.45,2,5,1
2505,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,44660079,Leslie,Manhattan,Upper West Side,40.77894,-73.98759,Entire home/apt,165,30,86,12/8/2023,0.85,1,270,22,No License,4.87,1,1,1
2506,Boutique hotel in New York · ★4.90 · 1 bedroom · 1 bed · 1 private bath,266797018,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,290,1,10,6/23/2023,0.2,14,299,3,Exempt,4.9,1,1,1
2507,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,3491890,George Steven,Manhattan,Murray Hill,40.74793,-73.97887,Entire home/apt,125,30,22,11/11/2023,0.16,8,59,5,No License,5,1,2,1
2508,Rental unit in New York · ★4.87 · 1 bedroom · 2 beds · 1 bath,243204798,Essa,Manhattan,Hell's Kitchen,40.76417,-73.99262,Entire home/apt,120,30,62,12/3/2023,4.69,1,57,55,No License,4.87,1,2,1
2509,Boutique hotel in New York · ★4.73 · 1 bedroom · 1 bed · 1 private bath,51548122,Jeniffer,Manhattan,Nolita,40.72027,-73.99567,Private room,110,15,26,10/8/2023,0.66,55,73,12,Exempt,4.73,1,1,1
2510,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Manhattan,Financial District,40.7070676,-74.0054773,Entire home/apt,319,31,1,2/8/2023,0.09,713,303,1,No License,No rating,1,1,1
2511,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76271,-73.99233,Entire home/apt,124,30,6,12/23/2023,0.21,44,364,1,No License,5,1,2,1
2512,Townhouse in New York · ★4.76 · 4 bedrooms · 4 beds · 2 baths,69852641,Lisa,Manhattan,Hell's Kitchen,40.76387,-73.98733,Entire home/apt,650,30,42,7/2/2023,0.48,3,312,1,No License,4.76,4,4,2
2513,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,13572538,Dan,Manhattan,Upper West Side,40.77330157,-73.99117945,Entire home/apt,179,30,2,10/26/2023,0.26,1,364,2,No License,No rating,1,1,1
2514,Rental unit in New York · ★4.77 · 2 bedrooms · 1 bed · 1 shared bath,263510,Sandy,Manhattan,Upper West Side,40.78105,-73.97858,Private room,115,30,94,8/12/2023,0.67,1,251,1,No License,4.77,2,1,1
2515,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,46167132,NYC Rentals,Manhattan,Hell's Kitchen,40.77074245,-73.99301372,Entire home/apt,595,30,8,10/8/2023,1.15,6,73,8,No License,5,1,2,1
2516,Hotel in New York · ★4.91 · 1 bedroom · 2 beds · 1 private bath,488461005,Keiko,Manhattan,Midtown,40.75234125,-73.97360064,Private room,185,3,11,11/15/2023,1.05,1,8,11,Exempt,4.91,1,2,1
2517,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,23341466,Mo,Manhattan,Upper West Side,40.7785812,-73.97970409,Private room,100,30,29,9/12/2023,1.49,1,168,14,No License,5,1,1,1
2518,Rental unit in Brooklyn · ★4.89 · 2 bedrooms · 3 beds · 2 baths,13731605,L Antonella,Brooklyn,Bedford-Stuyvesant,40.67844,-73.93821,Entire home/apt,350,30,57,10/30/2020,0.6,1,83,0,No License,4.89,2,3,2
2519,Loft in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1661244,Tanya,Manhattan,Nolita,40.72173,-73.99513,Private room,200,30,17,8/20/2023,1.06,1,36,12,No License,5,1,1,1
2520,Rental unit in New York · ★4.68 · 1 bedroom · 1 bed · 1 bath,70234,Richelle,Manhattan,Upper West Side,40.78221,-73.98357,Private room,126,30,25,6/22/2013,0.17,1,355,0,No License,4.68,1,1,1
2521,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,440469367,Anastasia,Brooklyn,Bushwick,40.68823,-73.90845,Private room,50,30,1,9/15/2022,0.06,5,365,0,No License,No rating,1,1,2
2522,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,401904837,E And M,Brooklyn,Bushwick,40.68812,-73.91441,Private room,98,30,98,8/14/2023,3.14,3,180,18,No License,4.92,1,1,1
2523,Rental unit in New York · 3 bedrooms · 4 beds · 2 baths,517401760,Ruth,Manhattan,Upper West Side,40.77143416,-73.98914581,Entire home/apt,1179,3,1,12/11/2023,1,7,314,1,Exempt,No rating,3,4,2
2524,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,293238741,David,Manhattan,Hell's Kitchen,40.7692096,-73.9880189,Entire home/apt,170,30,1,7/31/2023,0.19,4,349,1,No License,No rating,1,1,1
2525,Rental unit in New York · Studio · 1 bed · 1 bath,107434423,Blueground,Manhattan,Financial District,40.70803,-74.014869,Entire home/apt,193,31,1,7/12/2020,0.02,713,302,0,No License,No rating,Studio,1,1
2526,Boutique hotel in New York · ★4.41 · 1 bedroom · 1 bed · 1 private bath,266755066,The Ridge,Manhattan,Lower East Side,40.72259,-73.98841,Private room,134,1,1128,12/16/2023,23.6,4,301,192,Exempt,4.41,1,1,1
2527,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,391942286,Sarwara,Brooklyn,Bedford-Stuyvesant,40.68977201,-73.95926024,Private room,120,7,1,12/5/2023,0.91,4,248,1,Exempt,New ,1,1,1
2528,Rental unit in New York · ★4.80 · 2 bedrooms · 1 bed · 1 bath,109196702,Vincent,Manhattan,Midtown,40.74649,-73.98256,Entire home/apt,260,30,5,6/18/2022,0.17,2,365,0,No License,4.8,2,1,1
2529,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,40523974,Yael,Manhattan,Upper East Side,40.77944,-73.95537,Entire home/apt,129,30,2,11/5/2023,0.09,15,365,1,No License,No rating,2,2,1
2530,Place to stay in New York · ★4.09 · 2 bedrooms · 4 beds · 1 bath,17770287,Nina,Manhattan,Midtown,40.75052,-73.9832,Entire home/apt,125,30,11,12/1/2023,0.14,12,291,1,No License,4.09,2,4,1
2531,Rental unit in New York · ★4.82 · 1 bedroom · 1 bed · 1 bath,525450542,Ahmet,Manhattan,Midtown,40.75404,-73.98067,Entire home/apt,309,2,22,12/30/2023,5.41,7,175,22,Exempt,4.82,1,1,1
2532,Home in New York · ★4.82 · Studio · 1.5 baths,5720429,Gregory,Manhattan,Midtown,40.74806,-73.98322,Entire home/apt,668,30,104,4/30/2023,1,1,89,3,No License,4.82,Studio,1,1.5
2533,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,505645037,Buğra Han,Manhattan,Midtown,40.75431,-73.9816,Entire home/apt,105,2,2,12/8/2023,2,3,45,2,Exempt,New ,1,1,1
2534,Rental unit in New York · ★4.0 · 1 bedroom · 2 beds · 1 bath,24715671,Julia,Manhattan,Midtown,40.74186,-73.98304,Entire home/apt,114,30,9,7/19/2018,0.08,6,365,0,No License,4,1,2,1
2535,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,525450542,Ahmet,Manhattan,Midtown,40.75407,-73.97987,Entire home/apt,195,2,1,11/9/2023,0.52,7,153,1,Exempt,No rating,2,2,1
2536,Rental unit in New York · ★4.50 · 1 bedroom · 1 bed · 1 bath,278925199,Paradise Suites,Manhattan,Upper East Side,40.76074,-73.95962,Entire home/apt,124,30,16,12/11/2023,0.32,37,365,3,No License,4.5,1,1,1
2537,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.7511,-73.98144,Entire home/apt,108,30,1,3/3/2023,0.1,33,364,1,No License,No rating,2,2,1
2538,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Manhattan,Kips Bay,40.741316,-73.978384,Entire home/apt,248,31,1,3/10/2023,0.1,713,183,1,No License,No rating,1,1,1
2539,Serviced apartment in New York · Studio · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,123,30,1,9/1/2023,0.23,256,310,1,No License,No rating,Studio,1,1
2540,Townhouse in New York · ★4.88 · 2 bedrooms · 3 beds · 1 private bath,12123995,Michal,Manhattan,Hell's Kitchen,40.75938,-73.99167,Private room,275,30,148,11/25/2023,1.98,3,362,36,No License,4.88,2,3,1
2541,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,7716888,Juliana,Manhattan,Upper West Side,40.77243,-73.99166,Entire home/apt,350,30,10,8/10/2023,1.1,1,171,10,No License,5,1,1,1
2542,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 private bath,517568992,Jing,Manhattan,Hell's Kitchen,40.76135191,-73.99311274,Private room,230,30,8,12/3/2023,2,8,95,8,No License,5,1,1,1
2543,Rental unit in New York · ★5.0 · 2 bedrooms · 3 beds · 2 baths,3491890,George Steven,Manhattan,Murray Hill,40.74913,-73.97981,Entire home/apt,259,30,5,6/8/2023,0.17,8,168,2,No License,5,2,3,2
2544,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Manhattan,Kips Bay,40.7410961,-73.9782523,Entire home/apt,205,31,1,1/16/2021,0.03,713,353,0,No License,No rating,1,1,1
2545,Rental unit in New York · ★4.33 · 2 bedrooms · 4 beds · 1 bath,517551178,Lisa,Manhattan,Midtown,40.74928853,-73.98627791,Entire home/apt,207,1,3,12/17/2023,1.64,7,270,3,Exempt,4.33,2,4,1
2546,Rental unit in New York · ★4.68 · 1 bedroom · 1 bed · 1 bath,17770287,Nina,Manhattan,Midtown,40.74898,-73.98252,Entire home/apt,85,60,19,5/5/2023,0.21,12,247,2,No License,4.68,1,1,1
2547,Rental unit in New York · ★4.78 · Studio · 1 bed · 1 bath,258030916,Robert,Manhattan,Hell's Kitchen,40.76287,-73.99178,Entire home/apt,143,30,9,1/15/2023,0.65,1,89,1,No License,4.78,Studio,1,1
2548,Condo in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,173987923,Ethan,Manhattan,East Village,40.73204,-73.98921,Entire home/apt,522,30,18,5/16/2023,0.26,2,83,4,No License,4.83,1,1,1
2549,Rental unit in New York · ★5.0 · 1 bedroom · 1 bath,44760213,Robert,Manhattan,Upper West Side,40.77588662,-73.97915304,Entire home/apt,150,30,3,12/25/2023,0.62,1,243,3,No License,5,1,1,1
2550,Rental unit in Brooklyn · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,450955146,Mar,Brooklyn,Bushwick,40.68559,-73.90993,Private room,150,30,104,10/28/2023,4.84,3,90,36,No License,4.69,1,1,1
2551,Rental unit in Brooklyn · ★4.78 · Studio · 1 bed · 1 bath,52403444,R.J,Brooklyn,Bedford-Stuyvesant,40.6884,-73.94714,Entire home/apt,125,1,402,12/8/2023,4.97,5,61,46,Exempt,4.78,Studio,1,1
2552,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Hell's Kitchen,40.7629644,-73.9920309,Entire home/apt,135,30,1,10/9/2023,0.34,256,365,1,No License,No rating,1,1,1
2553,Rental unit in New York · ★4.53 · 1 bedroom · 2 beds · 1 bath,472615050,Holiday Inn Express New York City,Manhattan,Chelsea,40.74951035,-73.99574335,Entire home/apt,496,1,30,11/21/2023,3.95,2,257,30,Exempt,4.53,1,2,1
2554,Condo in New York · ★5.0 · 2 bedrooms · 3 beds · 2 baths,836168,Henry,Manhattan,Midtown,40.75455,-73.98123,Entire home/apt,2000,30,4,3/11/2017,0.05,10,364,0,No License,5,2,3,2
2555,Rental unit in Brooklyn · ★3.88 · 1 bedroom · 2 beds · 1 shared bath,484022576,Bertin,Brooklyn,Bedford-Stuyvesant,40.68052,-73.90852,Shared room,60,30,8,10/26/2023,1.92,1,365,8,No License,3.88,1,2,1
2556,Rental unit in New York · ★New · 3 bedrooms · 4 beds · 2 baths,548166230,Frank,Manhattan,Murray Hill,40.74636,-73.97882,Entire home/apt,403,1,2,12/19/2023,2,1,71,2,Exempt,New ,3,4,2
2557,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,205760,Shai,Manhattan,Hell's Kitchen,40.76209,-73.99326,Entire home/apt,109,30,6,10/17/2023,0.32,8,363,4,No License,5,Studio,1,1
2558,Loft in New York · 2 bedrooms · 2 beds · 2 baths,50760546,CRNY Monthly Rentals,Manhattan,Tribeca,40.71962,-74.00524,Entire home/apt,350,30,1,5/6/2022,0.05,33,278,0,No License,No rating,2,2,2
2559,Rental unit in New York · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,385750812,Lau,Manhattan,Upper West Side,40.77311,-73.98979,Private room,99,3,5,1/2/2024,2.88,7,239,5,OSE-STRREG-0000387,4.8,1,1,1
2560,Rental unit in Brooklyn · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,48764969,Alina,Brooklyn,Cypress Hills,40.68131,-73.90411,Private room,60,30,20,8/31/2023,0.3,1,147,3,No License,4.65,1,1,1
2561,Hotel in New York · 1 bedroom · 1 bed · 1 bath,314151200,The Wall Street Inn,Manhattan,Financial District,40.7046445,-74.0103193,Private room,207,1,1,12/24/2023,1,8,262,1,Exempt,No rating,1,1,1
2562,Rental unit in New York · ★4.86 · 1 bedroom · 2 beds · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76143,-73.99409,Entire home/apt,130,30,7,8/12/2023,0.21,44,349,3,No License,4.86,1,2,1
2563,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,135320687,Ladi,Manhattan,Roosevelt Island,40.76288,-73.94785,Private room,100,30,63,8/10/2023,0.83,2,59,7,No License,4.97,1,1,1
2564,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,9197353,Louis,Manhattan,Little Italy,40.71859,-73.99695,Entire home/apt,225,30,3,11/28/2022,0.16,1,44,0,No License,5,1,1,1
2565,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.68935,-73.92028,Private room,39,30,1,7/27/2021,0.03,589,279,0,No License,No rating,1,1,1
2566,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1.5 baths,546883301,Selma,Manhattan,Hell's Kitchen,40.76188785,-73.98890973,Private room,127,3,1,12/13/2023,1,3,183,1,Exempt,New ,1,1,1.5
2567,Rental unit in New York · ★4.0 · 3 bedrooms · 4 beds · 1.5 baths,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.74447,-73.98134,Entire home/apt,185,30,3,4/30/2023,0.04,33,93,1,No License,4,3,4,1.5
2568,Boutique hotel in New York · ★4.31 · 1 bedroom · 2 beds · 1 private bath,270122518,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,114,1,16,1/3/2024,0.33,18,39,8,Exempt,4.31,1,2,1
2569,Rental unit in New York · ★4.19 · 1 bedroom · 3 beds · 0 shared baths,401202937,Eliza,Manhattan,Midtown,40.74785,-73.98699,Private room,47,1,36,12/21/2023,1.56,55,143,18,Exempt,4.19,1,3,0
2570,Serviced apartment in New York · 2 bedrooms · 3 beds · 1 bath,162280872,Urban Furnished,Manhattan,Hell's Kitchen,40.76198578,-73.99166107,Entire home/apt,159,30,2,5/1/2023,0.09,256,356,1,No License,No rating,2,3,1
2571,Condo in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69778,-73.94035,Private room,69,30,2,8/1/2023,0.15,31,261,1,No License,No rating,1,1,1
2572,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,487604591,Piedad Esthela,Queens,Long Island City,40.7639194,-73.94179143,Private room,110,30,42,11/12/2023,3.16,3,180,40,No License,5,1,1,1
2573,Hotel in New York · ★3.96 · 1 bedroom · 1 bed · 1 bath,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,347,1,24,6/27/2021,0.46,10,362,0,Exempt,3.96,1,1,1
2574,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,440148941,Anna,Manhattan,East Village,40.72308,-73.98148,Private room,60,30,1,8/7/2022,0.06,3,204,0,No License,No rating,1,1,1
2575,Hotel in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,520207720,Shkedy,Manhattan,Midtown,40.75265,-73.97179,Private room,165,1,7,12/17/2023,1.78,29,296,7,Exempt,4.86,1,1,1
2576,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.75949,-73.99106,Entire home/apt,100,30,3,10/31/2022,0.12,44,365,0,No License,5,Studio,1,1
2577,Hotel in New York · ★4.60 · 1 bedroom · 1 bed · 1 private bath,260577152,Royalton Park Avenue,Manhattan,Midtown,40.74392,-73.98638,Hotel room,242,1,5,9/29/2023,0.33,9,362,3,Exempt,4.6,1,1,1
2578,Hotel in New York · ★4.46 · 1 bedroom · 1 bed · 1 bath,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,347,1,13,12/5/2021,0.29,10,20,0,Exempt,4.46,1,1,1
2579,Hotel in New York · ★4.81 · 1 bedroom · 1 bed · 0 baths,171697479,Aamer,Manhattan,Midtown,40.74524,-73.98298,Private room,75,30,16,11/16/2021,0.51,25,309,0,No License,4.81,1,1,0
2580,Boutique hotel in New York · 1 bedroom · 2 beds · 1 private bath,171697479,Aamer,Manhattan,Midtown,40.74519,-73.98087,Private room,105,30,1,11/12/2022,0.07,25,365,0,No License,No rating,1,2,1
2581,Serviced apartment in New York · 3 bedrooms · 3 beds · 1 bath,162280872,Urban Furnished,Manhattan,Hell's Kitchen,40.7564969,-73.9936918,Entire home/apt,199,30,1,9/6/2023,0.25,256,345,1,No License,No rating,3,3,1
2582,Rental unit in New York · ★4.82 · 1 bedroom · 2 beds · 1 bath,436046447,Asia,Manhattan,Hell's Kitchen,40.760383,-73.9945111,Entire home/apt,350,30,50,12/4/2023,2.86,2,357,31,No License,4.82,1,2,1
2583,Serviced apartment in New York · ★4.0 · Studio · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,119,30,3,12/14/2022,0.18,256,364,0,No License,4,Studio,1,1
2584,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 2 beds · 1 private bath,480486864,Nikolai,Brooklyn,Bushwick,40.70262,-73.92604,Private room,136,30,38,11/12/2023,2.89,1,359,37,No License,4.89,1,2,1
2585,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,384532776,Nathan,Manhattan,Upper East Side,40.76903,-73.95146,Entire home/apt,99,30,5,6/30/2023,0.18,44,344,2,No License,5,1,1,1
2586,Serviced apartment in New York · ★5.0 · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,649,30,3,11/15/2018,0.04,52,3,0,No License,5,2,3,2
2587,Loft in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 bath,437578,Jordan,Brooklyn,Bedford-Stuyvesant,40.69943,-73.95112,Entire home/apt,113,30,64,11/10/2023,0.72,1,9,15,No License,4.91,1,1,1
2588,Townhouse in Brooklyn · ★4.86 · 2 bedrooms · 4 beds · 1.5 baths,122044489,Tonie,Brooklyn,Bedford-Stuyvesant,40.68975,-73.94359,Entire home/apt,375,30,86,9/17/2023,1.14,1,178,11,No License,4.86,2,4,1.5
2589,Serviced apartment in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,369,30,6,11/3/2023,0.08,52,16,2,No License,4.83,1,1,1
2590,Rental unit in New York · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,270631254,Peter,Manhattan,Upper West Side,40.79751,-73.97093,Private room,59,30,66,11/28/2023,1.35,3,59,34,No License,4.77,1,1,1
2591,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 bath,24696055,Pavle,Brooklyn,Park Slope,40.67677256,-73.98089791,Entire home/apt,149,30,37,12/10/2023,0.42,1,27,13,No License,4.92,1,1,1
2592,Rental unit in Brooklyn · ★4.63 · 1 bedroom · 1 bath,417740213,Jade,Brooklyn,Bedford-Stuyvesant,40.68335,-73.94319,Entire home/apt,88,30,72,10/21/2023,2.83,5,249,34,No License,4.63,1,1,1
2593,Hotel in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,40.751067,-73.98467609,Private room,225,1,2,8/16/2023,0.32,201,363,2,Exempt,No rating,1,2,1
2594,Rental unit in New York · Studio · 2 beds · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,123,30,2,8/2/2023,0.23,256,311,2,No License,No rating,Studio,2,1
2595,Rental unit in New York · ★4.78 · 2 bedrooms · 3 beds · 1 bath,315299719,Atakan,Manhattan,Hell's Kitchen,40.76391,-73.9916,Entire home/apt,300,30,178,12/6/2023,3.6,2,365,63,No License,4.78,2,3,1
2596,Serviced apartment in New York · ★4.67 · 1 bedroom · 2 beds · 1 bath,95459395,Bluebird,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,545,30,3,1/20/2022,0.08,4,365,0,No License,4.67,1,2,1
2597,Rental unit in Brooklyn · ★4.84 · 2 bedrooms · 3 beds · 1 bath,164297725,Jose,Brooklyn,Sunset Park,40.66365,-73.99587,Entire home/apt,244,30,37,10/8/2023,2.2,2,275,22,No License,4.84,2,3,1
2598,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,8190806,Lauren Wesley,Brooklyn,Carroll Gardens,40.681804,-73.99845505,Entire home/apt,200,30,14,8/13/2023,0.9,1,15,8,No License,5,1,1,1
2599,Rental unit in New York · ★5.0 · 1 bedroom · 1 bath,38762515,Samuel,Manhattan,Chelsea,40.74564,-74.00024,Entire home/apt,108,30,3,6/1/2023,0.17,1,5,1,No License,5,1,1,1
2600,Rental unit in Brooklyn · ★4.97 · 1 bedroom · 1 bed · 1 bath,2474134,Rebecca,Brooklyn,Bedford-Stuyvesant,40.68338,-73.9428,Entire home/apt,175,30,31,9/30/2023,0.95,1,96,4,No License,4.97,1,1,1
2601,Townhouse in Queens · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,97822063,Chima,Queens,St. Albans,40.70647,-73.75956,Private room,40,30,4,10/7/2019,0.05,1,0,0,No License,4.5,1,2,1.5
2602,Rental unit in New York · ★4.41 · 2 bedrooms · 1 bed · 1 shared bath,69942,Victoria,Manhattan,Upper East Side,40.76967,-73.94831,Private room,500,30,147,9/1/2019,0.98,1,365,0,No License,4.41,2,1,1
2603,Condo in New York · ★4.93 · 2 bedrooms · 3 beds · 1 bath,467284117,Dean,Manhattan,Hell's Kitchen,40.76357,-73.9888,Entire home/apt,300,30,75,12/4/2023,4.15,3,180,48,No License,4.93,2,3,1
2604,Condo in Brooklyn · 2 bedrooms · 3 beds · 2.5 baths,96056572,Xinyu,Brooklyn,Bedford-Stuyvesant,40.68941,-73.94896,Entire home/apt,180,30,1,9/5/2023,0.24,1,364,1,No License,No rating,2,3,2.5
